trial_order,participant_ID,stim_id,condition,freq_category,word,subtlex_log10freq,stim_duration,start_time,end_time,key,reaction_time,accuracy,age,sex
0,13,53,rw,HF,boek,3.8196,0.4394104308390023,16.926255200000014,17.93245520000346,z,1.006200000003446,1,28,female
1,13,101,nw,NW,millag,0.0,0.5752380952380952,19.475616200012155,20.690805300022475,m,1.2151891000103203,1,28,female
2,13,135,nw,NW,vlorken,0.0,0.5808390022675737,22.24111180001637,23.41507400001865,m,1.1739622000022791,1,28,female
3,13,169,nw,NW,plin,0.0,0.3179818594104308,24.9568446999765,25.94497880002018,m,0.9881341000436804,1,28,female
4,13,51,rw,HF,plan,3.7972,0.3517687074829932,27.48951350001153,28.41275880002649,m,0.923245300014969,0,28,female
5,13,54,rw,HF,baby,3.8221,0.4545578231292517,29.95518019999145,31.356898199999705,z,1.401718000008259,1,28,female
6,13,90,rw,HF,wist,4.4149,0.5760997732426304,32.90401800000109,33.93981830001576,z,1.035800300014671,1,28,female
7,13,88,rw,HF,werd,4.3552,0.4824263038548753,35.486605199985206,36.44864690001123,z,0.9620417000260204,1,28,female
8,13,130,nw,NW,bralat,0.0,0.6841950113378685,37.98582140001236,39.43182709999383,m,1.4460056999814697,1,28,female
9,13,67,rw,HF,plaats,3.97,0.6054195011337868,40.98469509999268,42.36595230002422,z,1.3812572000315413,1,28,female
10,13,149,nw,NW,leumen,0.0,0.4952834467120181,43.91674620000413,45.09435959998518,m,1.1776133999810554,1,28,female
11,13,20,rw,LF,schoffels,0.6021,0.7928571428571428,46.63337519997731,47.81480350001948,z,1.181428300042171,1,28,female
12,13,92,rw,HF,moeder,4.4554,0.4240362811791383,49.36527529999148,50.33369230001699,z,0.9684170000255108,1,28,female
13,13,71,rw,HF,ogen,4.0572,0.4824036281179138,51.881002600013744,52.76326570002129,z,0.8822631000075489,1,28,female
14,13,2,rw,LF,hese,0.301,0.5392290249433107,54.31366490002256,56.44472269999096,m,2.131057799968403,0,28,female
15,13,93,rw,HF,dacht,4.5313,0.4514512471655328,57.99560429999838,59.149224299995694,z,1.1536199999973178,1,28,female
16,13,49,rw,LF,bonkte,0.9542,0.4835600907029478,60.69469560001744,61.65718789998209,z,0.9624922999646516,1,28,female
17,13,183,nw,NW,zuun,0.0,0.4292517006802721,63.19387610000558,64.30569160002051,m,1.1118155000149272,1,28,female
18,13,58,rw,HF,heren,3.8659,0.4917006802721088,65.84346820000792,66.79458159999922,z,0.9511133999913,1,28,female
19,13,41,rw,LF,zolders,0.7782,0.7216780045351474,68.34213549998822,69.38147760002175,z,1.0393421000335366,1,28,female
20,13,81,rw,HF,krijg,4.214,0.5826757369614513,70.92487240000628,71.89733880001586,z,0.97246640000958,1,28,female
21,13,12,rw,LF,barse,0.4771,0.5087755102040816,73.44068469997728,74.76220599998487,m,1.3215213000075892,0,28,female
22,13,148,nw,NW,kadders,0.0,0.5390929705215419,76.30618730001152,77.26503279997269,m,0.9588454999611712,1,28,female
23,13,120,nw,NW,verke,0.0,0.5179818594104308,78.80672609998146,80.11487869999837,m,1.3081526000169106,1,28,female
24,13,136,nw,NW,kumus,0.0,0.5232653061224489,81.65421399998013,83.2147197999875,m,1.5605058000073768,1,28,female
25,13,39,rw,LF,sjalot,0.7782,0.5982312925170068,84.75390609999886,85.84679819998564,z,1.0928920999867842,1,28,female
26,13,1,rw,LF,buidels,0.301,0.7648752834467121,87.38574579998385,88.5871371999965,z,1.201391400012653,1,28,female
27,13,171,nw,NW,glijp,0.0,0.5592063492063492,90.13479929999448,91.76406959997256,m,1.6292702999780886,1,28,female
28,13,85,rw,HF,zag,4.3048,0.4990476190476191,93.30038829997648,94.53779099998064,z,1.237402700004168,1,28,female
29,13,29,rw,LF,lanen,0.699,0.5240136054421769,96.08287629997358,97.53916179999942,z,1.4562855000258423,1,28,female
30,13,179,nw,NW,monen,0.0,0.4788888888888888,99.08174749999309,100.49430690001464,m,1.4125594000215642,1,28,female
31,13,194,nw,NW,pruit,0.0,0.6024716553287982,102.03126020001946,103.31196319998708,m,1.280702999967616,1,28,female
32,13,77,rw,HF,hen,4.158,0.3445124716553288,104.86325529997704,105.7903867000132,z,0.92713140003616,1,28,female
33,13,167,nw,NW,pectars,0.0,0.6901814058956917,107.32899970002472,108.81471299997064,m,1.4857132999459282,1,28,female
34,13,175,nw,NW,nergen,0.0,0.5445804988662132,110.3613424000214,111.85704839997923,m,1.4957059999578632,1,28,female
35,13,79,rw,HF,uur,4.1832,0.3304988662131519,113.39384969999082,114.29757290001726,z,0.903723200026434,1,28,female
36,13,66,rw,HF,wakker,3.9448,0.4293424036281179,115.843010600016,116.8403709999984,z,0.9973603999824264,1,28,female
37,13,5,rw,LF,ponten,0.301,0.4158956916099773,118.39195879996988,119.8126635000226,m,1.4207047000527382,0,28,female
38,13,82,rw,HF,morgen,4.2678,0.4886621315192744,121.35768339998322,122.3083500000066,z,0.9506666000233964,1,28,female
39,13,61,rw,HF,los,3.9075,0.5018140589569161,123.85675650002668,124.75791949999984,z,0.9011629999731668,1,28,female
40,13,31,rw,LF,porde,0.699,0.3671201814058957,126.3059782999917,127.2033806000254,z,0.8974023000337183,1,28,female
41,13,99,rw,HF,bij,5.0328,0.3325170068027211,128.75527060002787,129.924855499994,z,1.1695848999661391,1,28,female
42,13,187,nw,NW,gevupt,0.0,0.6875963718820862,131.47165089996997,132.6635028999881,m,1.191852000018116,1,28,female
43,13,37,rw,LF,rogge,0.7782,0.4180952380952381,134.20355029997882,135.16027920000488,z,0.9567289000260644,1,28,female
44,13,112,nw,NW,breent,0.0,0.6899546485260771,136.7024672999978,138.15976509999018,m,1.457297799992375,1,28,female
45,13,7,rw,LF,rafel,0.301,0.574421768707483,139.70154320000438,141.0016322999727,z,1.300089099968318,1,28,female
46,13,60,rw,HF,vallen,3.8985,0.3511791383219955,142.5505145000061,143.52845589997014,z,0.9779413999640384,1,28,female
47,13,166,nw,NW,mijk,0.0,0.5443537414965987,145.06656990002375,146.51767759997165,m,1.4511076999478971,1,28,female
48,13,195,nw,NW,pirrel,0.0,0.361156462585034,148.06557709997287,149.09860520000802,m,1.033028100035153,1,28,female
49,13,30,rw,LF,oker,0.699,0.3913151927437642,150.64772539999103,151.86497659998713,z,1.2172511999960989,1,28,female
50,13,44,rw,LF,stram,0.8451,0.5876190476190476,153.41355220001424,155.7691432000138,z,2.355590999999549,1,28,female
51,13,162,nw,NW,gebeikt,0.0,0.8473469387755102,157.3121194000123,158.71323150000535,m,1.4011120999930426,1,28,female
52,13,73,rw,HF,gemaakt,4.0844,0.8008390022675737,160.26101539999945,161.32116330001736,z,1.0601479000179097,1,28,female
53,13,16,rw,LF,snert,0.4771,0.6224489795918368,162.8602565000183,163.90300990000833,z,1.0427533999900334,1,28,female
54,13,98,rw,HF,had,4.9643,0.4442176870748299,165.4427824000013,166.3365250999923,z,0.8937426999909803,1,28,female
55,13,115,nw,NW,liek,0.0,0.4517687074829932,167.87538749998205,169.51555860001827,m,1.6401711000362411,1,28,female
56,13,43,rw,LF,stengels,0.8451,0.7586621315192744,171.05738279997604,172.17788939998718,z,1.12050660001114,1,28,female
57,13,186,nw,NW,brad,0.0,0.4661451247165533,173.7234266999876,175.1101626000018,m,1.3867359000141732,1,28,female
58,13,21,rw,LF,schuiten,0.6021,0.6056009070294784,176.65563430002658,178.32022699998925,z,1.664592699962668,1,28,female
59,13,159,nw,NW,rastel,0.0,0.6509297052154195,179.87096420000307,181.58227249997435,m,1.7113082999712788,1,28,female
60,13,164,nw,NW,snoen,0.0,0.490702947845805,183.12010629998983,184.8091244000243,m,1.6890181000344455,1,28,female
61,13,34,rw,LF,gonsde,0.7782,0.6049886621315193,186.352239299973,188.14066360000288,z,1.7884243000298738,1,28,female
62,13,140,nw,NW,murselein,0.0,0.7366666666666667,189.68518610001772,190.7388852000004,m,1.053699099982623,1,28,female
63,13,52,rw,HF,hield,3.8191,0.5931292517006803,192.283690900018,193.43071300000884,z,1.1470220999908634,1,28,female
64,13,137,nw,NW,smaan,0.0,0.5507256235827664,194.98329449997985,196.15625559998443,m,1.1729611000046134,1,28,female
65,13,95,rw,HF,dood,4.6374,0.5565986394557824,197.6989045999944,198.85585390002237,z,1.156949300027918,1,28,female
66,13,155,nw,NW,pals,0.0,0.4868707482993197,200.39741259999573,201.5923944999813,m,1.194981899985578,1,28,female
67,13,156,nw,NW,loedsels,0.0,0.7686848072562358,203.13006890000543,204.24867719999747,m,1.1186082999920473,1,28,female
68,13,131,nw,NW,rogenten,0.0,0.6747845804988662,205.79575900000052,207.1407326000044,m,1.3449736000038683,1,28,female
69,13,126,nw,NW,zelijk,0.0,0.7470521541950114,208.67857009998988,210.39810280001257,m,1.7195327000226823,1,28,female
70,13,15,rw,LF,karpers,0.4771,0.6831292517006803,211.9439769000164,212.9168614000082,z,0.9728844999917784,1,28,female
71,13,33,rw,LF,woei,0.699,0.3439455782312925,214.4595367999864,215.2409521000227,z,0.7814153000363149,1,28,female
72,13,86,rw,HF,idee,4.3247,0.4575056689342404,216.7920462000184,217.7998710999964,z,1.0078248999780044,1,28,female
73,13,124,nw,NW,vebras,0.0,0.8917233560090703,219.34097139997172,220.86345710000023,m,1.5224857000284828,1,28,female
74,13,78,rw,HF,open,4.1693,0.3699092970521542,222.40717459999723,223.3934772000066,z,0.9863026000093668,1,28,female
75,13,69,rw,HF,sta,4.0123,0.4588888888888889,224.93966159998672,226.41479970002547,z,1.4751381000387482,1,28,female
76,13,161,nw,NW,gietsen,0.0,0.515827664399093,227.95501340000192,229.5475856999983,m,1.592572299996391,1,28,female
77,13,40,rw,LF,topaas,0.7782,0.75421768707483,231.0873383000144,232.16888910002308,z,1.0815508000086993,1,28,female
78,13,151,nw,NW,plirken,0.0,0.5466893424036281,233.7197745000012,234.645686200005,m,0.9259117000037804,1,28,female
79,13,50,rw,LF,gisten,0.9542,0.5466213151927438,236.18594749999465,237.7913125000196,m,1.6053650000249036,0,28,female
80,13,57,rw,HF,reden,3.8548,0.4158049886621315,239.33458839997184,241.0442053999868,z,1.7096170000149868,1,28,female
81,13,87,rw,HF,ging,4.3434,0.396734693877551,242.58349619997895,243.4695774000138,z,0.8860812000348233,1,28,female
82,13,163,nw,NW,plond,0.0,0.5671655328798186,245.01613629999335,246.14785060001304,m,1.1317143000196666,1,28,female
83,13,152,nw,NW,grede,0.0,0.5429478458049887,247.6983717000112,249.2136290000053,m,1.5152572999941183,1,28,female
84,13,181,nw,NW,herken,0.0,0.5039455782312925,250.7639518000069,251.9461729999748,z,1.1822211999678984,0,28,female
85,13,97,rw,HF,zeg,4.6872,0.488843537414966,253.4962305999943,254.90569560002768,z,1.4094650000333786,1,28,female
86,13,38,rw,LF,sfinxen,0.7782,0.6166213151927438,256.4453157000244,258.0107387999888,z,1.5654230999643914,1,28,female
87,13,68,rw,HF,soort,3.9872,0.6407256235827664,259.5610804000171,261.236032899993,z,1.674952499975916,1,28,female
88,13,32,rw,LF,suste,0.699,0.6104761904761905,262.7766188000096,264.0221925000078,z,1.2455736999982037,1,28,female
89,13,116,nw,NW,plenk,0.0,0.4568707482993197,265.55904070002725,266.44493529998,m,0.885894599952735,1,28,female
90,13,109,nw,NW,giep,0.0,0.4608390022675737,267.9918858999736,269.9379364000051,z,1.9460505000315609,0,28,female
91,13,150,nw,NW,knaarde,0.0,0.5770975056689343,271.49043040000834,272.71190190000925,m,1.2214715000009164,1,28,female
92,13,42,rw,LF,lome,0.8451,0.4866893424036281,274.2565078000189,275.3283102000132,m,1.0718023999943398,0,28,female
93,13,129,nw,NW,grantel,0.0,0.613718820861678,276.8720628999872,277.81419820000883,m,0.9421353000216186,1,28,female
94,13,144,nw,NW,ant,0.0,0.4819501133786848,279.3555300000007,280.9072917000158,m,1.5517617000150494,1,28,female
95,13,106,nw,NW,slont,0.0,0.6466439909297053,282.45333729998674,284.159607300011,m,1.706270000024233,1,28,female
96,13,59,rw,HF,redden,3.8783,0.3632426303854875,285.7022558000172,286.6273246000055,z,0.9250687999883668,1,28,female
97,13,36,rw,LF,metrum,0.7782,0.5541950113378685,288.16812849999405,289.42010180000216,z,1.2519733000081033,1,28,female
98,13,182,nw,NW,hormen,0.0,0.3752380952380952,290.9669407000183,292.6704905999941,m,1.7035498999757692,1,28,female
99,13,18,rw,LF,deun,0.6021,0.4665532879818594,294.2162077000248,295.9307654000004,z,1.7145576999755576,1,28,female
100,13,168,nw,NW,stiraal,0.0,0.770045351473923,297.4815805000253,299.5473785999929,m,2.065798099967651,1,28,female
101,13,104,nw,NW,goont,0.0,0.6195918367346939,301.0970746999956,302.1075663000229,m,1.010491600027308,1,28,female
102,13,192,nw,NW,megen,0.0,0.484172335600907,303.646189799998,304.6456117000198,m,0.9994219000218436,1,28,female
103,13,185,nw,NW,drintels,0.0,0.7725396825396825,306.1960604999913,307.171852200001,m,0.9757917000097224,1,28,female
104,13,62,rw,HF,gaf,3.923,0.5007256235827664,308.71158080000896,310.22153219999745,z,1.5099513999884948,1,28,female
105,13,110,nw,NW,women,0.0,0.4578684807256236,311.7601830000058,312.90416709997226,m,1.143984099966474,1,28,female
106,13,180,nw,NW,kijs,0.0,0.5234920634920635,314.4424336000229,315.571745400026,m,1.1293118000030518,1,28,female
107,13,125,nw,NW,kabrieken,0.0,0.5446258503401361,317.1084852999775,318.3698380999849,m,1.261352800007444,1,28,female
108,13,103,nw,NW,brum,0.0,0.3432879818594104,319.9073782999767,321.3514147999813,m,1.4440365000045858,1,28,female
109,13,83,rw,HF,vraag,4.281,0.615827664399093,322.889706499991,324.2898205000092,z,1.4001140000182204,1,28,female
110,13,176,nw,NW,kwarp,0.0,0.5111791383219955,325.8387092999765,326.94014640001114,m,1.1014371000346728,1,28,female
111,13,133,nw,NW,gefruld,0.0,0.88281179138322,328.48799059999874,329.8201642999775,m,1.332173699978739,1,28,female
112,13,96,rw,HF,zit,4.666,0.4542176870748299,331.3702325000195,332.49955429998226,z,1.1293217999627814,1,28,female
113,13,10,rw,LF,sikkels,0.301,0.7240136054421769,334.0359622000251,335.1456903999788,z,1.109728199953679,1,28,female
114,13,142,nw,NW,gardien,0.0,0.5500680272108843,336.685177700012,337.7820301000029,m,1.096852399990894,1,28,female
115,13,65,rw,HF,zoek,3.9398,0.4944671201814059,339.33439789997647,340.57963890000246,z,1.2452410000259988,1,28,female
116,13,113,nw,NW,vroel,0.0,0.5116326530612245,342.11654570000246,343.7819031000254,m,1.6653574000229128,1,28,female
117,13,174,nw,NW,bluurde,0.0,0.4874149659863945,345.3327926999773,346.97411579999607,m,1.641323100018781,1,28,female
118,13,127,nw,NW,sluinen,0.0,0.6306575963718821,348.51434489997337,349.85330670000985,m,1.3389618000364862,1,28,female
119,13,48,rw,LF,balkons,0.9542,0.7699773242630386,351.396774999972,352.5877107999986,z,1.1909358000266366,1,28,female
120,13,4,rw,LF,polders,0.301,0.5961451247165533,354.12909629999194,355.21167629997944,z,1.0825799999875017,1,28,female
121,13,173,nw,NW,klaap,0.0,0.5418140589569161,356.7614255999797,357.8579519999912,m,1.0965264000114985,1,28,female
122,13,72,rw,HF,lekker,4.082,0.3890249433106576,359.39400069997646,360.4240753999911,z,1.0300747000146655,1,28,female
123,13,6,rw,LF,puien,0.301,0.3691156462585034,361.9599272999913,362.9220099999802,m,0.9620826999889688,0,28,female
124,13,89,rw,HF,geweest,4.3568,0.7779138321995465,364.4591264000046,365.7859496999881,z,1.3268232999835163,1,28,female
125,13,189,nw,NW,trorg,0.0,0.5636507936507936,367.3246666999767,368.6099103000015,m,1.2852436000248415,1,28,female
126,13,123,nw,NW,kiemeten,0.0,0.6588888888888889,370.1575218000216,371.18905530002667,m,1.0315335000050254,1,28,female
127,13,102,nw,NW,labber,0.0,0.4050793650793651,372.7394687000197,373.7230012000073,m,0.983532499987632,1,28,female
128,13,28,rw,LF,klavier,0.699,0.6192970521541951,375.27265469997656,376.3129887999967,z,1.040334100020118,1,28,female
129,13,11,rw,LF,stekken,0.301,0.4987074829931973,377.85466110002017,379.1077808000264,z,1.253119700006209,1,28,female
130,13,74,rw,HF,help,4.0879,0.4439455782312925,380.6536929999711,381.53137099999,z,0.8776780000189319,1,28,female
131,13,114,nw,NW,gesmalpt,0.0,0.8913605442176871,383.06943560001673,384.4172937999829,m,1.34785819996614,1,28,female
132,13,27,rw,LF,flans,0.699,0.6479591836734694,385.9685625000275,386.8968777999981,m,0.9283152999705636,0,28,female
133,13,56,rw,HF,hard,3.8435,0.4832879818594104,388.4342433999991,389.5219578000251,z,1.087714400026016,1,28,female
134,13,84,rw,HF,auto,4.3017,0.4550793650793651,391.06699339998886,391.9315154000069,z,0.8645220000180416,1,28,female
135,13,145,nw,NW,bezans,0.0,0.7936507936507936,393.48285819997545,394.68027180002537,m,1.197413600049913,1,28,female
136,13,128,nw,NW,kandola,0.0,0.5002040816326531,396.23166499997023,398.19225189997815,z,1.960586900007911,0,28,female
137,13,80,rw,HF,eigen,4.1922,0.4820181405895691,399.73062899999786,400.7533507000189,z,1.0227217000210658,1,28,female
138,13,22,rw,LF,spurt,0.6021,0.6664625850340136,402.2963242999977,403.4342124999967,z,1.1378881999989972,1,28,female
139,13,178,nw,NW,gimmel,0.0,0.4918140589569161,404.97905879997415,406.5703569999896,m,1.5912982000154443,1,28,female
140,13,132,nw,NW,fradingo,0.0,0.7437868480725623,408.1111091999919,409.4969241999788,m,1.3858149999869056,1,28,female
141,13,111,nw,NW,kormel,0.0,0.4885487528344671,411.0434390999726,411.87454190000426,m,0.8311028000316583,1,28,female
142,13,70,rw,HF,juist,4.0152,0.5870521541950113,413.4258002000279,414.3246263000183,z,0.8988260999904014,1,28,female
143,13,35,rw,LF,margriet,0.7782,0.6709297052154195,415.8753238000209,416.6781241999706,z,0.8028003999497741,1,28,female
144,13,188,nw,NW,klaam,0.0,0.4651700680272109,418.2245452000061,419.2292187000276,m,1.004673500021454,1,28,female
145,13,47,rw,LF,venkel,0.9031,0.5343537414965986,420.7737261999864,421.6609636999783,z,0.8872374999918975,1,28,female
146,13,75,rw,HF,vroeg,4.1163,0.5487074829931973,423.20593769999687,424.0674899999867,z,0.861552299989853,1,28,female
147,13,153,nw,NW,entel,0.0,0.5228344671201814,425.60541820002254,426.6475456000189,m,1.0421273999963887,1,28,female
148,13,94,rw,HF,gedaan,4.5868,0.6245578231292517,428.187712199986,430.0779103999957,m,1.8901982000097632,0,28,female
149,13,13,rw,LF,gevels,0.4771,0.8220181405895691,431.619726600009,432.89134769997327,z,1.27162109996425,1,28,female
150,13,160,nw,NW,jaat,0.0,0.6258956916099774,434.4356410999899,435.6743617000175,m,1.238720600027591,1,28,female
151,13,158,nw,NW,rufel,0.0,0.5402267573696146,437.2178572000121,438.2747723999783,m,1.05691519996617,1,28,female
152,13,172,nw,NW,vlump,0.0,0.573469387755102,439.8176851000171,440.8097053000238,m,0.9920202000066638,1,28,female
153,13,119,nw,NW,doppel,0.0,0.3931292517006802,442.3494887999841,444.0530102999765,z,1.7035214999923485,0,28,female
154,13,17,rw,LF,clusters,0.6021,0.7289342403628117,445.5988753000274,447.0493561999756,z,1.450480899948161,1,28,female
155,13,170,nw,NW,moksen,0.0,0.514172335600907,448.5975269000046,449.75796840002295,m,1.1604415000183508,1,28,female
156,13,55,rw,HF,recht,3.8432,0.5463718820861678,451.2965101000154,452.6771440000157,m,1.380633900000248,0,28,female
157,13,23,rw,LF,strotten,0.6021,0.5194104308390023,454.2288211000268,455.8700647000224,z,1.641243599995505,1,28,female
158,13,139,nw,NW,stodeum,0.0,0.6441043083900226,457.4115348000196,458.64878350001527,m,1.237248699995689,1,28,female
159,13,190,nw,NW,ploe,0.0,0.233922902494331,460.19354010000825,462.0492565999739,m,1.855716499965638,1,28,female
160,13,107,nw,NW,gals,0.0,0.6466213151927438,463.5926287000184,465.90614430001006,m,2.313515599991661,1,28,female
161,13,193,nw,NW,nef,0.0,0.4258730158730158,467.4577320999815,469.1460683000041,m,1.6883362000226043,1,28,female
162,13,117,nw,NW,groeken,0.0,0.4692290249433106,470.6903870999813,471.7531465999782,m,1.0627594999969006,1,28,female
163,13,199,nw,NW,spodiel,0.0,0.7211791383219954,473.28899510001065,475.0099230000051,m,1.7209278999944218,1,28,female
164,13,147,nw,NW,kuukt,0.0,0.4436734693877551,476.5549960000208,477.8606883999892,m,1.3056923999683931,1,28,female
165,13,91,rw,HF,hele,4.4246,0.4885714285714285,479.40370109997457,480.80394409998553,z,1.4002430000109598,1,28,female
166,13,8,rw,LF,ratels,0.301,0.8842857142857142,482.35287409997545,484.2028925999766,z,1.8500185000011695,1,28,female
167,13,141,nw,NW,kimensie,0.0,0.666984126984127,485.7515740999952,486.7661615000106,m,1.0145874000154436,1,28,female
168,13,24,rw,LF,wrongel,0.6021,0.5386848072562358,488.3174967999803,489.7369663999998,m,1.4194696000195108,0,28,female
169,13,197,nw,NW,zerder,0.0,0.5083673469387755,491.2829695999972,492.6466741000186,m,1.363704500021413,1,28,female
170,13,177,nw,NW,rons,0.0,0.5964625850340136,494.19874229998095,496.49328150000656,z,2.29453920002561,0,28,female
171,13,143,nw,NW,rakot,0.0,0.6866439909297052,498.0307623000117,499.8844362000236,m,1.853673900011927,1,28,female
172,13,108,nw,NW,geslonden,0.0,0.7017006802721089,501.4297402999946,503.6479552999954,m,2.2182150000007823,1,28,female
173,13,184,nw,NW,rieve,0.0,0.4558049886621315,505.1951600000029,506.6767007000162,m,1.4815407000132836,1,28,female
174,13,19,rw,LF,etui,0.6021,0.4205895691609977,508.2273044000031,509.3745266000042,z,1.1472222000011243,1,28,female
175,13,45,rw,LF,grief,0.9031,0.5177777777777778,510.9265371999936,512.9289186000242,z,2.002381400030572,1,28,female
176,13,46,rw,LF,lijsters,0.9031,0.7591836734693878,514.4751889000181,515.6407660000259,z,1.1655771000077948,1,28,female
177,13,100,rw,HF,kom,5.0578,0.2878458049886621,517.1916313000256,518.4157718999777,z,1.2241405999520794,1,28,female
178,13,198,nw,NW,snarpen,0.0,0.6049886621315193,519.9566976000206,521.105436199985,m,1.1487385999644175,1,28,female
179,13,25,rw,LF,ambten,0.699,0.3910430839002267,522.6559301000088,524.7863982000272,m,2.1304681000183336,0,28,female
180,13,138,nw,NW,glaf,0.0,0.5436281179138323,526.3379082999891,527.5480822999962,m,1.2101740000071004,1,28,female
181,13,76,rw,HF,wachten,4.1516,0.4697052154195011,529.0868066999828,529.9539305000217,z,0.8671238000388257,1,28,female
182,13,105,nw,NW,jugen,0.0,0.5052607709750567,531.5028664999991,532.8060692999861,m,1.303202799987048,1,28,female
183,13,196,nw,NW,rokan,0.0,0.6312244897959184,534.3518168000155,535.7274156999774,m,1.3755988999619149,1,28,female
184,13,26,rw,LF,beitels,0.699,0.7305895691609977,537.2675490999827,538.2387396999984,z,0.9711906000156888,1,28,female
185,13,64,rw,HF,bezig,3.934,0.6209523809523809,539.7833858000231,540.779033800005,z,0.995647999981884,1,28,female
186,13,121,nw,NW,nammer,0.0,0.3958503401360544,542.3158842999837,543.9091149999877,m,1.5932307000039143,1,28,female
187,13,200,nw,NW,fankel,0.0,0.5785260770975057,545.4480824000202,546.9238566000131,m,1.475774199992884,1,28,female
188,13,191,nw,NW,darboen,0.0,0.6270748299319728,548.4639144000248,549.4738770999829,m,1.0099626999581233,1,28,female
189,13,3,rw,LF,imams,0.301,0.653968253968254,551.0130452999729,552.1013288000249,z,1.0882835000520572,1,28,female
190,13,146,nw,NW,gewunnen,0.0,0.5544671201814059,553.6455478999997,554.9402935000253,m,1.2947456000256352,1,28,female
191,13,122,nw,NW,bluit,0.0,0.7464399092970522,556.4777513999725,558.378351500025,m,1.900600100052543,1,28,female
192,13,9,rw,LF,reigers,0.301,0.7401587301587301,559.9265929000103,561.0208266000263,z,1.0942337000160478,1,28,female
193,13,154,nw,NW,gefaapt,0.0,0.8487528344671201,562.5591336999787,563.9952546000131,m,1.4361209000344388,1,28,female
194,13,134,nw,NW,vrijk,0.0,0.6648299319727892,565.5413441999699,566.9016571000102,m,1.3603129000402987,1,28,female
195,13,14,rw,LF,juffen,0.4771,0.4445124716553288,568.4407934999908,569.3103278999915,z,0.8695344000007026,1,28,female
196,13,63,rw,HF,begin,3.9267,0.4794784580498866,570.8558679000125,571.966881899978,z,1.1110139999655075,1,28,female
197,13,157,nw,NW,udel,0.0,0.3563038548752834,573.5055204000091,574.7148146000109,m,1.20929420000175,1,28,female
198,13,165,nw,NW,tombel,0.0,0.4472108843537415,576.2545941999997,578.5912631999818,m,2.3366689999820665,1,28,female
199,13,118,nw,NW,prookt,0.0,0.6648299319727892,580.1363772000186,581.2498931000009,m,1.1135158999823034,1,28,female
